Z轴位置(mm),工况1磁栅误差(mm),工况1激光实测(mm),工况1模型拟合误差(mm),工况1残差(mm),工况1_R²,工况1_RMSE(mm),工况2磁栅误差(mm),工况2激光实测(mm),工况2模型拟合误差(mm),工况2残差(mm),工况2_R²,工况2_RMSE(mm),工况3磁栅误差(mm),工况3激光实测(mm),工况3模型拟合误差(mm),工况3残差(mm),工况3_R²,工况3_RMSE(mm),工况4磁栅误差(mm),工况4激光实测(mm),工况4模型拟合误差(mm),工况4残差(mm),工况4_R²,工况4_RMSE(mm),工况5磁栅误差(mm),工况5激光实测(mm),工况5模型拟合误差(mm),工况5残差(mm),工况5_R²,工况5_RMSE(mm),工况6磁栅误差(mm),工况6激光实测(mm),工况6模型拟合误差(mm),工况6残差(mm),工况6_R²,工况6_RMSE(mm),工况7磁栅误差(mm),工况7激光实测(mm),工况7模型拟合误差(mm),工况7残差(mm),工况7_R²,工况7_RMSE(mm),工况8磁栅误差(mm),工况8激光实测(mm),工况8模型拟合误差(mm),工况8残差(mm),工况8_R²,工况8_RMSE(mm),工况9磁栅误差(mm),工况9激光实测(mm),工况9模型拟合误差(mm),工况9残差(mm),工况9_R²,工况9_RMSE(mm)
0.000000,-0.005800,0.001100,-0.001922,0.003022,-432519254.734782,49.786337,-0.021000,-0.012300,-0.014686,0.002386,-63922897.677842,49.785012,-0.026800,-0.017700,-0.019556,0.001856,-43270019.481151,49.785065,-0.003100,0.001300,0.000345,0.000955,-1707683785.223669,49.786725,-0.015500,-0.009800,-0.010067,0.000267,-207635082.563942,49.785465,-0.020300,-0.015700,-0.014098,-0.001602,-119939797.565540,49.784752,-0.005600,-0.003800,-0.001755,-0.002045,-710494181.476502,49.783802,-0.013200,-0.009800,-0.008136,-0.001664,-153617151.218148,49.783687,-0.015600,-0.013100,-0.010151,-0.002949,-88880051.401695,49.782878
-1.000000,-0.006400,0.001000,-70.554910,70.555910,-432519254.734782,49.786337,-0.021700,-0.012400,-70.567757,70.555357,-63922897.677842,49.785012,-0.027500,-0.017800,-70.572628,70.554828,-43270019.481151,49.785065,-0.003700,0.001200,-70.552643,70.553843,-1707683785.223669,49.786725,-0.016200,-0.009800,-70.563139,70.553339,-207635082.563942,49.785465,-0.020900,-0.015700,-70.567086,70.551386,-119939797.565540,49.784752,-0.006300,-0.003800,-70.554826,70.551026,-710494181.476502,49.783802,-0.013800,-0.009900,-70.561124,70.551224,-153617151.218148,49.783687,-0.016300,-0.013200,-70.563223,70.550023,-88880051.401695,49.782878
-2.000000,-0.007000,0.001000,-0.001989,0.002989,-432519254.734782,49.786337,-0.022300,-0.012500,-0.014836,0.002336,-63922897.677842,49.785012,-0.028100,-0.017900,-0.019706,0.001806,-43270019.481151,49.785065,-0.004400,0.001200,0.000194,0.001006,-1707683785.223669,49.786725,-0.016800,-0.009900,-0.010218,0.000318,-207635082.563942,49.785465,-0.021600,-0.015800,-0.014249,-0.001551,-119939797.565540,49.784752,-0.006900,-0.003800,-0.001905,-0.001895,-710494181.476502,49.783802,-0.014400,-0.009900,-0.008203,-0.001697,-153617151.218148,49.783687,-0.016900,-0.013300,-0.010302,-0.002998,-88880051.401695,49.782878
-3.000000,-0.007600,0.001000,-70.554981,70.555981,-432519254.734782,49.786337,-0.023000,-0.012600,-70.567912,70.555312,-63922897.677842,49.785012,-0.028800,-0.018000,-70.572782,70.554782,-43270019.481151,49.785065,-0.005000,0.001200,-70.552798,70.553998,-1707683785.223669,49.786725,-0.017400,-0.009900,-70.563210,70.553310,-207635082.563942,49.785465,-0.022200,-0.015900,-70.567240,70.551340,-119939797.565540,49.784752,-0.007500,-0.003800,-70.554897,70.551097,-710494181.476502,49.783802,-0.015000,-0.010000,-70.561194,70.551194,-153617151.218148,49.783687,-0.017600,-0.013400,-70.563378,70.549978,-88880051.401695,49.782878
-4.000000,-0.008100,0.000900,-0.001979,0.002879,-432519254.734782,49.786337,-0.023700,-0.012700,-0.015078,0.002378,-63922897.677842,49.785012,-0.029500,-0.018100,-0.019948,0.001848,-43270019.481151,49.785065,-0.005600,0.001200,0.000120,0.001080,-1707683785.223669,49.786725,-0.018100,-0.010000,-0.010376,0.000376,-207635082.563942,49.785465,-0.022800,-0.015900,-0.014323,-0.001577,-119939797.565540,49.784752,-0.008100,-0.003900,-0.001979,-0.001921,-710494181.476502,49.783802,-0.015600,-0.010000,-0.008277,-0.001723,-153617151.218148,49.783687,-0.018300,-0.013400,-0.010544,-0.002856,-88880051.401695,49.782878
-5.000000,-0.008700,0.000900,-70.554975,70.555875,-432519254.734782,49.786337,-0.024300,-0.012800,-70.568074,70.555274,-63922897.677842,49.785012,-0.030200,-0.018300,-70.573028,70.554728,-43270019.481151,49.785065,-0.006200,0.001200,-70.552876,70.554076,-1707683785.223669,49.786725,-0.018700,-0.010000,-70.563371,70.553371,-207635082.563942,49.785465,-0.023500,-0.016000,-70.567402,70.551402,-119939797.565540,49.784752,-0.008700,-0.003900,-70.554975,70.551075,-710494181.476502,49.783802,-0.016200,-0.010100,-70.561272,70.551172,-153617151.218148,49.783687,-0.018900,-0.013500,-70.563539,70.550039,-88880051.401695,49.782878
-6.000000,-0.009200,0.000900,-0.001977,0.002877,-432519254.734782,49.786337,-0.024900,-0.012900,-0.015160,0.002260,-63922897.677842,49.785012,-0.030800,-0.018400,-0.020114,0.001714,-43270019.481151,49.785065,-0.006900,0.001200,-0.000046,0.001246,-1707683785.223669,49.786725,-0.019300,-0.010100,-0.010458,0.000358,-207635082.563942,49.785465,-0.024100,-0.016000,-0.014488,-0.001512,-119939797.565540,49.784752,-0.009300,-0.003900,-0.002061,-0.001839,-710494181.476502,49.783802,-0.016800,-0.010100,-0.008359,-0.001741,-153617151.218148,49.783687,-0.019600,-0.013600,-0.010710,-0.002890,-88880051.401695,49.782878
-7.000000,-0.009800,0.000800,-70.554976,70.555776,-432519254.734782,49.786337,-0.025600,-0.012900,-70.568243,70.555343,-63922897.677842,49.785012,-0.031500,-0.018500,-70.573197,70.554697,-43270019.481151,49.785065,-0.007500,0.001100,-70.553045,70.554145,-1707683785.223669,49.786725,-0.019900,-0.010100,-70.563457,70.553357,-207635082.563942,49.785465,-0.024700,-0.016100,-70.567487,70.551387,-119939797.565540,49.784752,-0.009900,-0.003900,-70.555060,70.551160,-710494181.476502,49.783802,-0.017400,-0.010200,-70.561358,70.551158,-153617151.218148,49.783687,-0.020200,-0.013700,-70.563709,70.550009,-88880051.401695,49.782878
-8.000000,-0.010400,0.000800,-0.002066,0.002866,-432519254.734782,49.786337,-0.026200,-0.013000,-0.015333,0.002333,-63922897.677842,49.785012,-0.032100,-0.018600,-0.020287,0.001687,-43270019.481151,49.785065,-0.008100,0.001100,-0.000135,0.001235,-1707683785.223669,49.786725,-0.020500,-0.010200,-0.010547,0.000347,-207635082.563942,49.785465,-0.025400,-0.016200,-0.014661,-0.001539,-119939797.565540,49.784752,-0.010500,-0.004000,-0.002150,-0.001850,-710494181.476502,49.783802,-0.017900,-0.010300,-0.008364,-0.001936,-153617151.218148,49.783687,-0.020900,-0.013700,-0.010883,-0.002817,-88880051.401695,49.782878
-9.000000,-0.010900,0.000800,-70.554985,70.555785,-432519254.734782,49.786337,-0.026900,-0.013100,-70.568420,70.555320,-63922897.677842,49.785012,-0.032800,-0.018700,-70.573374,70.554674,-43270019.481151,49.785065,-0.008700,0.001100,-70.553138,70.554238,-1707683785.223669,49.786725,-0.021200,-0.010200,-70.563634,70.553434,-207635082.563942,49.785465,-0.026000,-0.016200,-70.567664,70.551464,-119939797.565540,49.784752,-0.011100,-0.004000,-70.555153,70.551153,-710494181.476502,49.783802,-0.018500,-0.010300,-70.561367,70.551067,-153617151.218148,49.783687,-0.021500,-0.013800,-70.563886,70.550086,-88880051.401695,49.782878
-10.000000,-0.011500,0.000700,-0.002079,0.002779,-432519254.734782,49.786337,-0.027500,-0.013200,-0.015514,0.002314,-63922897.677842,49.785012,-0.033500,-0.018800,-0.020552,0.001752,-43270019.481151,49.785065,-0.009300,0.001100,-0.000232,0.001332,-1707683785.223669,49.786725,-0.021800,-0.010300,-0.010728,0.000428,-207635082.563942,49.785465,-0.026600,-0.016300,-0.014758,-0.001542,-119939797.565540,49.784752,-0.011700,-0.004000,-0.002247,-0.001753,-710494181.476502,49.783802,-0.019100,-0.010400,-0.008461,-0.001939,-153617151.218148,49.783687,-0.022200,-0.013900,-0.011064,-0.002836,-88880051.401695,49.782878
-11.000000,-0.012000,0.000700,-70.555002,70.555702,-432519254.734782,49.786337,-0.028100,-0.013300,-70.568521,70.555221,-63922897.677842,49.785012,-0.034100,-0.018900,-70.573559,70.554659,-43270019.481151,49.785065,-0.009900,0.001100,-70.553239,70.554339,-1707683785.223669,49.786725,-0.022400,-0.010300,-70.563735,70.553435,-207635082.563942,49.785465,-0.027300,-0.016400,-70.567849,70.551449,-119939797.565540,49.784752,-0.012200,-0.004000,-70.555170,70.551170,-710494181.476502,49.783802,-0.019700,-0.010400,-70.561468,70.551068,-153617151.218148,49.783687,-0.022800,-0.014000,-70.564071,70.550071,-88880051.401695,49.782878
-12.000000,-0.012600,0.000700,-0.002100,0.002800,-432519254.734782,49.786337,-0.028800,-0.013400,-0.015703,0.002303,-63922897.677842,49.785012,-0.034800,-0.019000,-0.020741,0.001741,-43270019.481151,49.785065,-0.010500,0.001100,-0.000337,0.001437,-1707683785.223669,49.786725,-0.023000,-0.010400,-0.010833,0.000433,-207635082.563942,49.785465,-0.027900,-0.016400,-0.014947,-0.001453,-119939797.565540,49.784752,-0.012800,-0.004100,-0.002268,-0.001832,-710494181.476502,49.783802,-0.020300,-0.010500,-0.008566,-0.001934,-153617151.218148,49.783687,-0.023500,-0.014000,-0.011253,-0.002747,-88880051.401695,49.782878
-13.000000,-0.013100,0.000600,-70.555027,70.555627,-432519254.734782,49.786337,-0.029400,-0.013500,-70.568714,70.555214,-63922897.677842,49.785012,-0.035400,-0.019100,-70.573752,70.554652,-43270019.481151,49.785065,-0.011100,0.001000,-70.553348,70.554348,-1707683785.223669,49.786725,-0.023600,-0.010400,-70.563844,70.553444,-207635082.563942,49.785465,-0.028500,-0.016500,-70.567958,70.551458,-119939797.565540,49.784752,-0.013400,-0.004100,-70.555279,70.551179,-710494181.476502,49.783802,-0.020900,-0.010500,-70.561577,70.551077,-153617151.218148,49.783687,-0.024100,-0.014100,-70.564264,70.550164,-88880051.401695,49.782878
-14.000000,-0.013700,0.000600,-0.002129,0.002729,-432519254.734782,49.786337,-0.030000,-0.013600,-0.015816,0.002216,-63922897.677842,49.785012,-0.036100,-0.019200,-0.020938,0.001738,-43270019.481151,49.785065,-0.011700,0.001000,-0.000450,0.001450,-1707683785.223669,49.786725,-0.024200,-0.010500,-0.010946,0.000446,-207635082.563942,49.785465,-0.029100,-0.016600,-0.015060,-0.001540,-119939797.565540,49.784752,-0.014000,-0.004100,-0.002381,-0.001719,-710494181.476502,49.783802,-0.021400,-0.010600,-0.008595,-0.002005,-153617151.218148,49.783687,-0.024700,-0.014200,-0.011366,-0.002834,-88880051.401695,49.782878
-15.000000,-0.014200,0.000600,-70.555060,70.555660,-432519254.734782,49.786337,-0.030600,-0.013700,-70.568831,70.555131,-63922897.677842,49.785012,-0.036700,-0.019300,-70.573953,70.554653,-43270019.481151,49.785065,-0.012300,0.001000,-70.553465,70.554465,-1707683785.223669,49.786725,-0.024800,-0.010500,-70.563961,70.553461,-207635082.563942,49.785465,-0.029700,-0.016600,-70.568075,70.551475,-119939797.565540,49.784752,-0.014600,-0.004200,-70.555396,70.551196,-710494181.476502,49.783802,-0.022000,-0.010700,-70.561610,70.550910,-153617151.218148,49.783687,-0.025400,-0.014300,-70.564464,70.550164,-88880051.401695,49.782878
-16.000000,-0.014700,0.000500,-0.002082,0.002582,-432519254.734782,49.786337,-0.031300,-0.013800,-0.016021,0.002221,-63922897.677842,49.785012,-0.037300,-0.019500,-0.021059,0.001559,-43270019.481151,49.785065,-0.012900,0.001000,-0.000571,0.001571,-1707683785.223669,49.786725,-0.025400,-0.010600,-0.011067,0.000467,-207635082.563942,49.785465,-0.030400,-0.016700,-0.015265,-0.001435,-119939797.565540,49.784752,-0.015100,-0.004200,-0.002418,-0.001782,-710494181.476502,49.783802,-0.022600,-0.010700,-0.008716,-0.001984,-153617151.218148,49.783687,-0.026000,-0.014400,-0.011571,-0.002829,-88880051.401695,49.782878
-17.000000,-0.015300,0.000500,-70.555101,70.555601,-432519254.734782,49.786337,-0.031900,-0.013800,-70.569040,70.555240,-63922897.677842,49.785012,-0.038000,-0.019600,-70.574162,70.554562,-43270019.481151,49.785065,-0.013400,0.001000,-70.553506,70.554506,-1707683785.223669,49.786725,-0.026000,-0.010600,-70.564086,70.553486,-207635082.563942,49.785465,-0.031000,-0.016800,-70.568284,70.551484,-119939797.565540,49.784752,-0.015700,-0.004200,-70.555437,70.551237,-710494181.476502,49.783802,-0.023100,-0.010800,-70.561651,70.550851,-153617151.218148,49.783687,-0.026600,-0.014400,-70.564590,70.550190,-88880051.401695,49.782878
-18.000000,-0.015800,0.000500,-0.002128,0.002628,-432519254.734782,49.786337,-0.032500,-0.013900,-0.016150,0.002250,-63922897.677842,49.785012,-0.038600,-0.019700,-0.021272,0.001572,-43270019.481151,49.785065,-0.014000,0.000900,-0.000616,0.001516,-1707683785.223669,49.786725,-0.026600,-0.010700,-0.011196,0.000496,-207635082.563942,49.785465,-0.031600,-0.016800,-0.015395,-0.001405,-119939797.565540,49.784752,-0.016300,-0.004200,-0.002548,-0.001652,-710494181.476502,49.783802,-0.023700,-0.010800,-0.008761,-0.002039,-153617151.218148,49.783687,-0.027300,-0.014500,-0.011784,-0.002716,-88880051.401695,49.782878
-19.000000,-0.016400,0.000400,-70.555151,70.555551,-432519254.734782,49.786337,-0.033100,-0.014000,-70.569174,70.555174,-63922897.677842,49.785012,-0.039300,-0.019800,-70.574380,70.554580,-43270019.481151,49.785065,-0.014600,0.000900,-70.553640,70.554540,-1707683785.223669,49.786725,-0.027200,-0.010700,-70.564220,70.553520,-207635082.563942,49.785465,-0.032200,-0.016900,-70.568418,70.551518,-119939797.565540,49.784752,-0.016800,-0.004300,-70.555487,70.551187,-710494181.476502,49.783802,-0.024300,-0.010900,-70.561784,70.550884,-153617151.218148,49.783687,-0.027900,-0.014600,-70.564807,70.550207,-88880051.401695,49.782878
-20.000000,-0.016900,0.000400,-0.002182,0.002582,-432519254.734782,49.786337,-0.033700,-0.014100,-0.016288,0.002188,-63922897.677842,49.785012,-0.039900,-0.019900,-0.021494,0.001594,-43270019.481151,49.785065,-0.015200,0.000900,-0.000754,0.001654,-1707683785.223669,49.786725,-0.027800,-0.010800,-0.011334,0.000534,-207635082.563942,49.785465,-0.032800,-0.017000,-0.015532,-0.001468,-119939797.565540,49.784752,-0.017400,-0.004300,-0.002601,-0.001699,-710494181.476502,49.783802,-0.024900,-0.011000,-0.008899,-0.002101,-153617151.218148,49.783687,-0.028500,-0.014700,-0.011922,-0.002778,-88880051.401695,49.782878
-21.000000,-0.017400,0.000400,-70.555125,70.555525,-432519254.734782,49.786337,-0.034300,-0.014200,-70.569316,70.555116,-63922897.677842,49.785012,-0.040500,-0.020000,-70.574522,70.554522,-43270019.481151,49.785065,-0.015700,0.000900,-70.553698,70.554598,-1707683785.223669,49.786725,-0.028400,-0.010800,-70.564362,70.553562,-207635082.563942,49.785465,-0.033400,-0.017000,-70.568560,70.551560,-119939797.565540,49.784752,-0.017900,-0.004300,-70.555545,70.551245,-710494181.476502,49.783802,-0.025400,-0.011000,-70.561843,70.550843,-153617151.218148,49.783687,-0.029100,-0.014700,-70.564949,70.550249,-88880051.401695,49.782878
-22.000000,-0.017900,0.000300,-0.002160,0.002460,-432519254.734782,49.786337,-0.034900,-0.014300,-0.016435,0.002135,-63922897.677842,49.785012,-0.041200,-0.020100,-0.021725,0.001625,-43270019.481151,49.785065,-0.016300,0.000900,-0.000817,0.001717,-1707683785.223669,49.786725,-0.029000,-0.010900,-0.011481,0.000581,-207635082.563942,49.785465,-0.034000,-0.017100,-0.015679,-0.001421,-119939797.565540,49.784752,-0.018500,-0.004300,-0.002664,-0.001636,-710494181.476502,49.783802,-0.026000,-0.011100,-0.008961,-0.002139,-153617151.218148,49.783687,-0.029700,-0.014800,-0.012068,-0.002732,-88880051.401695,49.782878
-23.000000,-0.018500,0.000300,-70.555192,70.555492,-432519254.734782,49.786337,-0.035500,-0.014400,-70.569467,70.555067,-63922897.677842,49.785012,-0.041800,-0.020200,-70.574756,70.554556,-43270019.481151,49.785065,-0.016900,0.000900,-70.553849,70.554749,-1707683785.223669,49.786725,-0.029500,-0.010900,-70.564428,70.553528,-207635082.563942,49.785465,-0.034600,-0.017200,-70.568711,70.551511,-119939797.565540,49.784752,-0.019000,-0.004400,-70.555612,70.551212,-710494181.476502,49.783802,-0.026500,-0.011100,-70.561909,70.550809,-153617151.218148,49.783687,-0.030300,-0.014900,-70.565100,70.550200,-88880051.401695,49.782878
-24.000000,-0.019000,0.000300,-0.002231,0.002531,-432519254.734782,49.786337,-0.036100,-0.014500,-0.016590,0.002090,-63922897.677842,49.785012,-0.042400,-0.020300,-0.021880,0.001580,-43270019.481151,49.785065,-0.017400,0.000800,-0.000888,0.001688,-1707683785.223669,49.786725,-0.030100,-0.011000,-0.011552,0.000552,-207635082.563942,49.785465,-0.035200,-0.017200,-0.015834,-0.001366,-119939797.565540,49.784752,-0.019600,-0.004400,-0.002735,-0.001665,-710494181.476502,49.783802,-0.027100,-0.011200,-0.009033,-0.002167,-153617151.218148,49.783687,-0.030900,-0.015000,-0.012223,-0.002777,-88880051.401695,49.782878
-25.000000,-0.019500,0.000200,-70.555184,70.555384,-432519254.734782,49.786337,-0.036700,-0.014600,-70.569626,70.555026,-63922897.677842,49.785012,-0.043000,-0.020400,-70.574916,70.554516,-43270019.481151,49.785065,-0.018000,0.000800,-70.553924,70.554724,-1707683785.223669,49.786725,-0.030700,-0.011000,-70.564588,70.553588,-207635082.563942,49.785465,-0.035800,-0.017300,-70.568870,70.551570,-119939797.565540,49.784752,-0.020100,-0.004400,-70.555688,70.551288,-710494181.476502,49.783802,-0.027600,-0.011200,-70.561985,70.550785,-153617151.218148,49.783687,-0.031500,-0.015000,-70.565260,70.550260,-88880051.401695,49.782878
-26.000000,-0.020000,0.000200,-0.002227,0.002427,-432519254.734782,49.786337,-0.037300,-0.014600,-0.016754,0.002154,-63922897.677842,49.785012,-0.043600,-0.020500,-0.022044,0.001544,-43270019.481151,49.785065,-0.018500,0.000800,-0.000968,0.001768,-1707683785.223669,49.786725,-0.031300,-0.011100,-0.011716,0.000616,-207635082.563942,49.785465,-0.036400,-0.017400,-0.015998,-0.001402,-119939797.565540,49.784752,-0.020700,-0.004400,-0.002815,-0.001585,-710494181.476502,49.783802,-0.028200,-0.011300,-0.009113,-0.002187,-153617151.218148,49.783687,-0.032100,-0.015100,-0.012388,-0.002712,-88880051.401695,49.782878
-27.000000,-0.020600,0.000200,-70.555268,70.555468,-432519254.734782,49.786337,-0.037900,-0.014700,-70.569795,70.555095,-63922897.677842,49.785012,-0.044300,-0.020600,-70.575169,70.554569,-43270019.481151,49.785065,-0.019100,0.000800,-70.554009,70.554809,-1707683785.223669,49.786725,-0.031800,-0.011100,-70.564673,70.553573,-207635082.563942,49.785465,-0.037000,-0.017400,-70.569039,70.551639,-119939797.565540,49.784752,-0.021200,-0.004500,-70.555772,70.551272,-710494181.476502,49.783802,-0.028800,-0.011400,-70.562154,70.550754,-153617151.218148,49.783687,-0.032700,-0.015200,-70.565428,70.550228,-88880051.401695,49.782878
-28.000000,-0.021100,0.000100,-0.002317,0.002417,-432519254.734782,49.786337,-0.038400,-0.014800,-0.016843,0.002043,-63922897.677842,49.785012,-0.044900,-0.020800,-0.022301,0.001501,-43270019.481151,49.785065,-0.019600,0.000800,-0.001057,0.001857,-1707683785.223669,49.786725,-0.032400,-0.011200,-0.011805,0.000605,-207635082.563942,49.785465,-0.037600,-0.017500,-0.016171,-0.001329,-119939797.565540,49.784752,-0.021700,-0.004500,-0.002820,-0.001680,-710494181.476502,49.783802,-0.029300,-0.011400,-0.009202,-0.002198,-153617151.218148,49.783687,-0.033300,-0.015300,-0.012561,-0.002739,-88880051.401695,49.782878
-29.000000,-0.021600,0.000100,-70.555278,70.555378,-432519254.734782,49.786337,-0.039000,-0.014900,-70.569888,70.554988,-63922897.677842,49.785012,-0.045500,-0.020900,-70.575346,70.554446,-43270019.481151,49.785065,-0.020100,0.000800,-70.554019,70.554819,-1707683785.223669,49.786725,-0.033000,-0.011200,-70.564850,70.553650,-207635082.563942,49.785465,-0.038100,-0.017500,-70.569133,70.551633,-119939797.565540,49.784752,-0.022300,-0.004500,-70.555866,70.551366,-710494181.476502,49.783802,-0.029900,-0.011500,-70.562247,70.550747,-153617151.218148,49.783687,-0.033900,-0.015300,-70.565606,70.550306,-88880051.401695,49.782878
-30.000000,-0.022100,0.000000,-0.002331,0.002331,-432519254.734782,49.786337,-0.039600,-0.015000,-0.017025,0.002025,-63922897.677842,49.785012,-0.046100,-0.021000,-0.022483,0.001483,-43270019.481151,49.785065,-0.020700,0.000700,-0.001155,0.001855,-1707683785.223669,49.786725,-0.033500,-0.011300,-0.011903,0.000603,-207635082.563942,49.785465,-0.038700,-0.017600,-0.016270,-0.001330,-119939797.565540,49.784752,-0.022800,-0.004600,-0.002919,-0.001681,-710494181.476502,49.783802,-0.030400,-0.011500,-0.009300,-0.002200,-153617151.218148,49.783687,-0.034500,-0.015400,-0.012743,-0.002657,-88880051.401695,49.782878
-31.000000,-0.022600,0.000000,-70.555297,70.555297,-432519254.734782,49.786337,-0.040200,-0.015100,-70.570075,70.554975,-63922897.677842,49.785012,-0.046700,-0.021100,-70.575533,70.554433,-43270019.481151,49.785065,-0.021200,0.000700,-70.554121,70.554821,-1707683785.223669,49.786725,-0.034100,-0.011300,-70.564953,70.553653,-207635082.563942,49.785465,-0.039300,-0.017700,-70.569320,70.551620,-119939797.565540,49.784752,-0.023300,-0.004600,-70.555885,70.551285,-710494181.476502,49.783802,-0.030900,-0.011600,-70.562266,70.550666,-153617151.218148,49.783687,-0.035100,-0.015500,-70.565793,70.550293,-88880051.401695,49.782878
-32.000000,-0.023100,-0.000000,-0.002355,0.002355,-432519254.734782,49.786337,-0.040700,-0.015200,-0.017133,0.001933,-63922897.677842,49.785012,-0.047300,-0.021200,-0.022675,0.001475,-43270019.481151,49.785065,-0.021700,0.000700,-0.001179,0.001879,-1707683785.223669,49.786725,-0.034600,-0.011400,-0.012011,0.000611,-207635082.563942,49.785465,-0.039900,-0.017700,-0.016461,-0.001239,-119939797.565540,49.784752,-0.023900,-0.004600,-0.003026,-0.001574,-710494181.476502,49.783802,-0.031500,-0.011600,-0.009408,-0.002192,-153617151.218148,49.783687,-0.035700,-0.015600,-0.012934,-0.002666,-88880051.401695,49.782878
-33.000000,-0.023600,-0.000100,-70.555325,70.555225,-432519254.734782,49.786337,-0.041300,-0.015300,-70.570188,70.554888,-63922897.677842,49.785012,-0.047900,-0.021300,-70.575729,70.554429,-43270019.481151,49.785065,-0.022300,0.000700,-70.554234,70.554934,-1707683785.223669,49.786725,-0.035200,-0.011400,-70.565066,70.553666,-207635082.563942,49.785465,-0.040500,-0.017800,-70.569516,70.551716,-119939797.565540,49.784752,-0.024400,-0.004600,-70.555997,70.551397,-710494181.476502,49.783802,-0.032000,-0.011700,-70.562379,70.550679,-153617151.218148,49.783687,-0.036300,-0.015600,-70.565989,70.550389,-88880051.401695,49.782878
-34.000000,-0.024100,-0.000100,-0.002388,0.002288,-432519254.734782,49.786337,-0.041900,-0.015400,-0.017334,0.001934,-63922897.677842,49.785012,-0.048500,-0.021400,-0.022876,0.001476,-43270019.481151,49.785065,-0.022800,0.000700,-0.001296,0.001996,-1707683785.223669,49.786725,-0.035700,-0.011500,-0.012128,0.000628,-207635082.563942,49.785465,-0.041000,-0.017900,-0.016578,-0.001322,-119939797.565540,49.784752,-0.024900,-0.004700,-0.003059,-0.001641,-710494181.476502,49.783802,-0.032600,-0.011800,-0.009525,-0.002275,-153617151.218148,49.783687,-0.036800,-0.015700,-0.013051,-0.002649,-88880051.401695,49.782878
-35.000000,-0.024600,-0.000100,-70.555363,70.555263,-432519254.734782,49.786337,-0.042400,-0.015500,-70.570309,70.554809,-63922897.677842,49.785012,-0.049100,-0.021500,-70.575935,70.554435,-43270019.481151,49.785065,-0.023300,0.000700,-70.554272,70.554972,-1707683785.223669,49.786725,-0.036300,-0.011500,-70.565187,70.553687,-207635082.563942,49.785465,-0.041600,-0.017900,-70.569638,70.551738,-119939797.565540,49.784752,-0.025400,-0.004700,-70.556035,70.551335,-710494181.476502,49.783802,-0.033100,-0.011800,-70.562500,70.550700,-153617151.218148,49.783687,-0.037400,-0.015800,-70.566111,70.550311,-88880051.401695,49.782878
-36.000000,-0.025100,-0.000200,-0.002430,0.002230,-432519254.734782,49.786337,-0.043000,-0.015500,-0.017460,0.001960,-63922897.677842,49.785012,-0.049700,-0.021600,-0.023086,0.001486,-43270019.481151,49.785065,-0.023800,0.000600,-0.001339,0.001939,-1707683785.223669,49.786725,-0.036800,-0.011600,-0.012254,0.000654,-207635082.563942,49.785465,-0.042200,-0.018000,-0.016789,-0.001211,-119939797.565540,49.784752,-0.025900,-0.004700,-0.003102,-0.001598,-710494181.476502,49.783802,-0.033600,-0.011900,-0.009568,-0.002332,-153617151.218148,49.783687,-0.038000,-0.015900,-0.013262,-0.002638,-88880051.401695,49.782878
-37.000000,-0.025600,-0.000200,-70.555411,70.555211,-432519254.734782,49.786337,-0.043500,-0.015600,-70.570441,70.554841,-63922897.677842,49.785012,-0.050300,-0.021700,-70.576151,70.554451,-43270019.481151,49.785065,-0.024300,0.000600,-70.554319,70.554919,-1707683785.223669,49.786725,-0.037400,-0.011600,-70.565319,70.553719,-207635082.563942,49.785465,-0.042700,-0.018100,-70.569769,70.551669,-119939797.565540,49.784752,-0.026400,-0.004700,-70.556082,70.551382,-710494181.476502,49.783802,-0.034200,-0.011900,-70.562632,70.550732,-153617151.218148,49.783687,-0.038500,-0.015900,-70.566242,70.550342,-88880051.401695,49.782878
-38.000000,-0.026100,-0.000200,-0.002483,0.002283,-432519254.734782,49.786337,-0.044100,-0.015700,-0.017597,0.001897,-63922897.677842,49.785012,-0.050800,-0.021800,-0.023223,0.001423,-43270019.481151,49.785065,-0.024800,0.000600,-0.001391,0.001991,-1707683785.223669,49.786725,-0.037900,-0.011700,-0.012391,0.000691,-207635082.563942,49.785465,-0.043300,-0.018100,-0.016925,-0.001175,-119939797.565540,49.784752,-0.026900,-0.004800,-0.003154,-0.001646,-710494181.476502,49.783802,-0.034700,-0.012000,-0.009704,-0.002296,-153617151.218148,49.783687,-0.039100,-0.016000,-0.013398,-0.002602,-88880051.401695,49.782878
-39.000000,-0.026600,-0.000300,-70.555468,70.555168,-432519254.734782,49.786337,-0.044600,-0.015800,-70.570582,70.554782,-63922897.677842,49.785012,-0.051400,-0.022000,-70.576292,70.554292,-43270019.481151,49.785065,-0.025400,0.000600,-70.554460,70.555060,-1707683785.223669,49.786725,-0.038400,-0.011700,-70.565376,70.553676,-207635082.563942,49.785465,-0.043900,-0.018200,-70.569994,70.551794,-119939797.565540,49.784752,-0.027400,-0.004800,-70.556140,70.551340,-710494181.476502,49.783802,-0.035200,-0.012000,-70.562689,70.550689,-153617151.218148,49.783687,-0.039700,-0.016100,-70.566468,70.550368,-88880051.401695,49.782878
